id,name,tags,rule
corpus-titled-chicken-kiev,Chicken Kiev,"dinner,lunch",default main → lunch + dinner
corpus-titled-french-silk-pie,French Silk Pie,dessert,dessert
corpus-titled-pickles,Pickles,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-oatmeal,Baked Oatmeal,breakfast,breakfast
corpus-titled-blueberry-buckle,Blueberry Buckle,"dinner,lunch",default main → lunch + dinner
corpus-titled-impossible-pumpkin-pie,Impossible Pumpkin Pie,dessert,dessert
corpus-titled-broccoli-and-rice,Broccoli And Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-divinity-candy,Divinity Candy,dessert,dessert
corpus-titled-onion-pie,Onion Pie,dessert,dessert
corpus-titled-ice-cream-dessert,Ice Cream Dessert,dessert,dessert
corpus-titled-cherry-cheesecake,Cherry Cheesecake,dessert,dessert
corpus-titled-italian-wedding-soup,Italian Wedding Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-salsa-verde,Salsa Verde,"dinner,lunch",default main → lunch + dinner
corpus-titled-crab-spread,Crab Spread,"dinner,lunch",default main → lunch + dinner
corpus-titled-blueberry-dessert,Blueberry Dessert,dessert,dessert
corpus-titled-corn-muffins,Corn Muffins,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheese-log,Cheese Log,"dinner,lunch",default main → lunch + dinner
corpus-titled-mushroom-soup,Mushroom Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-cookies,Lemon Cookies,dessert,dessert
corpus-titled-stuffed-tomatoes,Stuffed Tomatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheese-souffle,Cheese Souffle,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-dog-chili,Hot Dog Chili,"dinner,lunch",default main → lunch + dinner
corpus-titled-broccoli-quiche,Broccoli Quiche,"dinner,lunch",default main → lunch + dinner
corpus-titled-gingerbread-cookies,Gingerbread Cookies,dessert,dessert
corpus-titled-cabbage-slaw,Cabbage Slaw,"dinner,lunch",default main → lunch + dinner
corpus-titled-sunshine-salad,Sunshine Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-dessert,Lemon Dessert,dessert,dessert
corpus-titled-mexican-wedding-cookies,Mexican Wedding Cookies,dessert,dessert
corpus-titled-tortellini-salad,Tortellini Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-sliced-baked-potatoes,Sliced Baked Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-impossible-coconut-pie,Impossible Coconut Pie,dessert,dessert
corpus-titled-english-trifle,English Trifle,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-paprikash,Chicken Paprikash,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-custard,Baked Custard,dessert,dessert
corpus-titled-ambrosia-salad,Ambrosia Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-graham-cracker-cake,Graham Cracker Cake,dessert,dessert
corpus-titled-7-up-pound-cake,7-Up Pound Cake,dessert,dessert
corpus-titled-swedish-pancakes,Swedish Pancakes,breakfast,breakfast
corpus-titled-rhubarb-crisp,Rhubarb Crisp,"dinner,lunch",default main → lunch + dinner
corpus-titled-twinkie-cake,Twinkie Cake,dessert,dessert
corpus-titled-meringue,Meringue,dessert,dessert
corpus-titled-hot-dog-sauce,Hot Dog Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-apple-nut-cake,Apple Nut Cake,dessert,dessert
corpus-titled-chicken-and-broccoli,Chicken And Broccoli,"dinner,lunch",default main → lunch + dinner
corpus-titled-sausage-gravy,Sausage Gravy,breakfast,breakfast
corpus-titled-skillet-cookies,Skillet Cookies,dessert,dessert
corpus-titled-creme-brulee,Creme Brulee,dessert,dessert
corpus-titled-pinto-bean-pie,Pinto Bean Pie,dessert,dessert
corpus-titled-pumpkin-squares,Pumpkin Squares,"dinner,lunch",default main → lunch + dinner
corpus-titled-chess-squares,Chess Squares,"dinner,lunch",default main → lunch + dinner
corpus-titled-oreo-cookie-dessert,Oreo Cookie Dessert,dessert,dessert
corpus-titled-taco-bake,Taco Bake,"dinner,lunch",default main → lunch + dinner
corpus-titled-heath-bar-cake,Heath Bar Cake,dessert,dessert
corpus-titled-hawaiian-cake,Hawaiian Cake,dessert,dessert
corpus-titled-cream-cheese-brownies,Cream Cheese Brownies,dessert,dessert
corpus-titled-hot-fudge-pudding-cake,Hot Fudge Pudding Cake,dessert,dessert
corpus-titled-jalapeno-corn-bread,Jalapeno Corn Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-green-pea-salad,Green Pea Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-sponge-pie,Lemon Sponge Pie,dessert,dessert
corpus-titled-ranch-dressing,Ranch Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-million-dollar-fudge,Million Dollar Fudge,dessert,dessert
corpus-titled-pumpkin-dessert,Pumpkin Dessert,dessert,dessert
corpus-titled-apricot-bars,Apricot Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-spinach-souffle,Spinach Souffle,"dinner,lunch",default main → lunch + dinner
corpus-titled-icebox-rolls,Icebox Rolls,"dinner,lunch",default main → lunch + dinner
corpus-titled-tomato-relish,Tomato Relish,"dinner,lunch",default main → lunch + dinner
corpus-titled-tacos,Tacos,"dinner,lunch",default main → lunch + dinner
corpus-titled-cranberry-chutney,Cranberry Chutney,"dinner,lunch",default main → lunch + dinner
corpus-titled-peanut-patties,Peanut Patties,"dinner,lunch",default main → lunch + dinner
corpus-titled-fish-tacos,Fish Tacos,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-spiced-tea,Hot Spiced Tea,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-stroganoff,Chicken Stroganoff,"dinner,lunch",default main → lunch + dinner
corpus-titled-dirt-dessert,Dirt Dessert,dessert,dessert
corpus-titled-sour-cream-chicken-enchiladas,Sour Cream Chicken Enchiladas,"dinner,lunch",default main → lunch + dinner
corpus-titled-beans,Beans,"dinner,lunch",default main → lunch + dinner
corpus-titled-3-bean-salad,3 Bean Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-toffee,Toffee,"dinner,lunch",default main → lunch + dinner
corpus-titled-sausage-quiche,Sausage Quiche,"dinner,lunch",default main → lunch + dinner
corpus-titled-zucchini-bake,Zucchini Bake,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-rice,Baked Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-cream-cheese-ball,Cream Cheese Ball,"dinner,lunch",default main → lunch + dinner
corpus-titled-fried-okra,Fried Okra,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-crinkles,Chocolate Crinkles,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-delight,Lemon Delight,"dinner,lunch",default main → lunch + dinner
corpus-titled-cincinnati-chili,Cincinnati Chili,"dinner,lunch",default main → lunch + dinner
corpus-titled-moist-chocolate-cake,Moist Chocolate Cake,dessert,dessert
corpus-titled-mulled-cider,Mulled Cider,"dinner,lunch",default main → lunch + dinner
corpus-titled-martha-washington-candy,Martha Washington Candy,dessert,dessert
corpus-titled-instant-russian-tea,Instant Russian Tea,"dinner,lunch",default main → lunch + dinner
corpus-titled-neiman-marcus-cake,Neiman-Marcus Cake,dessert,dessert
corpus-titled-holiday-cheese-ball,Holiday Cheese Ball,"dinner,lunch",default main → lunch + dinner
corpus-titled-sausage-and-rice-casserole,Sausage And Rice Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-chipped-beef-dip,Chipped Beef Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-enchilada-pie,Enchilada Pie,dessert,dessert
corpus-titled-garlic-mashed-potatoes,Garlic Mashed Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-tzatziki,Tzatziki,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-roll-ups,Chicken Roll-Ups,"dinner,lunch",default main → lunch + dinner
corpus-titled-persimmon-cookies,Persimmon Cookies,dessert,dessert
corpus-titled-pineapple-delight,Pineapple Delight,"dinner,lunch",default main → lunch + dinner
corpus-titled-hamburger-stew,Hamburger Stew,"dinner,lunch",default main → lunch + dinner
corpus-titled-barbecue-meatballs,Barbecue Meatballs,"dinner,lunch",default main → lunch + dinner
corpus-titled-turkey-burgers,Turkey Burgers,"dinner,lunch",default main → lunch + dinner
corpus-titled-sour-cream-cornbread,Sour Cream Cornbread,"dinner,lunch",default main → lunch + dinner
corpus-titled-orange-sherbet,Orange Sherbet,"dinner,lunch",default main → lunch + dinner
corpus-titled-oven-beef-stew,Oven Beef Stew,"dinner,lunch",default main → lunch + dinner
corpus-titled-applesauce-muffins,Applesauce Muffins,"dinner,lunch",default main → lunch + dinner
corpus-titled-yeast-biscuits,Yeast Biscuits,"dinner,lunch",default main → lunch + dinner
corpus-titled-sponge-cake,Sponge Cake,dessert,dessert
corpus-titled-chocolate-covered-cherries,Chocolate Covered Cherries,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-sauce,Hot Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-no-peek-chicken,No Peek Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-slush,Slush,"dinner,lunch",default main → lunch + dinner
corpus-titled-cucumber-sandwiches,Cucumber Sandwiches,"dinner,lunch",default main → lunch + dinner
corpus-titled-strawberry-trifle,Strawberry Trifle,"dinner,lunch",default main → lunch + dinner
corpus-titled-1-2-3-4-cake,1-2-3-4 Cake,dessert,dessert
corpus-titled-salsa-chicken,Salsa Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-cherry-cheese-cake,Cherry Cheese Cake,dessert,dessert
corpus-titled-company-casserole,Company Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-mini-cheesecakes,Mini Cheesecakes,dessert,dessert
corpus-titled-jelly-roll,Jelly Roll,"dinner,lunch",default main → lunch + dinner
corpus-titled-apple-brownies,Apple Brownies,dessert,dessert
corpus-titled-blackberry-cake,Blackberry Cake,dessert,dessert
corpus-titled-apple-squares,Apple Squares,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-potato-salad,Baked Potato Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-bubble-bread,Bubble Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-marinated-flank-steak,Marinated Flank Steak,"dinner,lunch",default main → lunch + dinner
corpus-titled-pistachio-dessert,Pistachio Dessert,dessert,dessert
corpus-titled-caesar-salad-dressing,Caesar Salad Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-hawaiian-wedding-cake,Hawaiian Wedding Cake,dessert,dessert
corpus-titled-crab-imperial,Crab Imperial,"dinner,lunch",default main → lunch + dinner
corpus-titled-sauerkraut,Sauerkraut,"dinner,lunch",default main → lunch + dinner
corpus-titled-rocky-road-candy,Rocky Road Candy,dessert,dessert
corpus-titled-frosting,Frosting,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-chicken-salad,Baked Chicken Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-grits-casserole,Grits Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-rice,Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-yum-yum-cake,Yum Yum Cake,dessert,dessert
corpus-titled-hot-broccoli-dip,Hot Broccoli Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-steak-marinade,Steak Marinade,"dinner,lunch",default main → lunch + dinner
corpus-titled-brown-bread,Brown Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-triple-chocolate-cake,Triple Chocolate Cake,dessert,dessert
corpus-titled-shrimp-fried-rice,Shrimp Fried Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-butterscotch-cookies,Butterscotch Cookies,dessert,dessert
corpus-titled-hot-pepper-jelly,Hot Pepper Jelly,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-zucchini-bread,Chocolate Zucchini Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-boston-brown-bread,Boston Brown Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-spectacular,Chicken Spectacular,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-bread-pudding,Chocolate Bread Pudding,dessert,dessert
corpus-titled-mexican-pizza,Mexican Pizza,"dinner,lunch",default main → lunch + dinner
corpus-titled-oyster-crackers,Oyster Crackers,"dinner,lunch",default main → lunch + dinner
corpus-titled-molasses-sugar-cookies,Molasses Sugar Cookies,dessert,dessert
corpus-titled-coca-cola-salad,Coca-Cola Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-white-sauce,White Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-dump-salad,Dump Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-sour-cream-raisin-pie,Sour Cream Raisin Pie,dessert,dessert
corpus-titled-sopaipillas,Sopaipillas,"dinner,lunch",default main → lunch + dinner
corpus-titled-company-chicken,Company Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-spinach-squares,Spinach Squares,"dinner,lunch",default main → lunch + dinner
corpus-titled-apple-kuchen,Apple Kuchen,"dinner,lunch",default main → lunch + dinner
corpus-titled-swiss-chicken,Swiss Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-broccoli-supreme,Broccoli Supreme,"dinner,lunch",default main → lunch + dinner
corpus-titled-chinese-pepper-steak,Chinese Pepper Steak,"dinner,lunch",default main → lunch + dinner
corpus-titled-bananas-foster,Bananas Foster,"dinner,lunch",default main → lunch + dinner
corpus-titled-pecan-tassies,Pecan Tassies,"dinner,lunch",default main → lunch + dinner
corpus-titled-mock-apple-pie,Mock Apple Pie,dessert,dessert
corpus-titled-curried-chicken-salad,Curried Chicken Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-trifle,Trifle,"dinner,lunch",default main → lunch + dinner
corpus-titled-burritos,Burritos,"dinner,lunch",default main → lunch + dinner
corpus-titled-manhattan-clam-chowder,Manhattan Clam Chowder,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-milk-cake,Hot Milk Cake,dessert,dessert
corpus-titled-tuna-burgers,Tuna Burgers,"dinner,lunch",default main → lunch + dinner
corpus-titled-double-layer-pumpkin-pie,Double Layer Pumpkin Pie,dessert,dessert
corpus-titled-rhubarb-dessert,Rhubarb Dessert,dessert,dessert
corpus-titled-peach-cake,Peach Cake,dessert,dessert
corpus-titled-black-eyed-pea-salad,Black-Eyed Pea Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-potato-cheese-soup,Potato Cheese Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-tortilla-casserole,Chicken Tortilla Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-overnight-salad,Overnight Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-peanut-butter-fingers,Peanut Butter Fingers,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-squash,Baked Squash,"dinner,lunch",default main → lunch + dinner
corpus-titled-chinese-chicken-wings,Chinese Chicken Wings,"dinner,lunch",default main → lunch + dinner
corpus-titled-honey-mustard-chicken,Honey Mustard Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-cross-buns,Hot Cross Buns,"dinner,lunch",default main → lunch + dinner
corpus-titled-cole-slaw-dressing,Cole Slaw Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-lima-bean-casserole,Lima Bean Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-pecan-sandies,Pecan Sandies,"dinner,lunch",default main → lunch + dinner
corpus-titled-cauliflower-soup,Cauliflower Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-candy,Candy,dessert,dessert
corpus-titled-cioppino,Cioppino,"dinner,lunch",default main → lunch + dinner
corpus-titled-glorified-rice,Glorified Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-cream-cheese-icing,Cream Cheese Icing,"dinner,lunch",default main → lunch + dinner
corpus-titled-pasta,Pasta,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-drop-cookies,Chocolate Drop Cookies,dessert,dessert
corpus-titled-chocolate-chip-pound-cake,Chocolate Chip Pound Cake,dessert,dessert
corpus-titled-eggplant-parmigiana,Eggplant Parmigiana,"dinner,lunch",default main → lunch + dinner
corpus-titled-raisin-cake,Raisin Cake,dessert,dessert
corpus-titled-finger-jello,Finger Jello,"dinner,lunch",default main → lunch + dinner
corpus-titled-cherry-dump-cake,Cherry Dump Cake,dessert,dessert
corpus-titled-english-pea-casserole,English Pea Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-fudge-cake,Chocolate Fudge Cake,dessert,dessert
corpus-titled-cornbread-casserole,Cornbread Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-white-fudge,White Fudge,dessert,dessert
corpus-titled-mexican-meat-loaf,Mexican Meat Loaf,"dinner,lunch",default main → lunch + dinner
